Timestamp,Real_J1,Real_J2,Real_J3,Real_J4,Real_J5,Real_J6,Sim_J1,Sim_J2,Sim_J3,Sim_J4,Sim_J5,Sim_J6,RMSE_per_joint,Avg_RMSE,TimeDelay_ms
2025-11-07 23:37:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07 23:37:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,0.0002,0.0733,0.7313,0.0,0.8115,0.0002,0.26941666666666664,0.0
2025-11-07 23:37:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,0.0002,0.0733,0.7313,0.0,0.8115,0.0002,0.26941666666666664,0.0
2025-11-07 23:37:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,0.0002,0.0733,0.7313,0.0,0.8115,0.0002,0.26941666666666664,0.0
2025-11-07 23:37:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,0.0002,0.0733,0.7313,0.0,0.8115,0.0002,0.26941666666666664,0.0
2025-11-07 23:37:32,0.00015915051335468888,-0.07692530006170273,-0.7340788245201111,-1.917476083690417e-06,0.8109906911849976,-5.177185084903613e-05,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,4.084948664531113e-05,0.0036253000617027242,0.002778824520111134,1.917476083690417e-06,0.0005093088150024405,0.00014822814915096388,0.001184071418116044,-29.823336
2025-11-07 23:37:32,0.00015915051335468888,-0.07692530006170273,-0.7340788245201111,-1.917476083690417e-06,0.8109906911849976,-5.177185084903613e-05,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,4.084948664531113e-05,0.0036253000617027242,0.002778824520111134,1.917476083690417e-06,0.0005093088150024405,0.00014822814915096388,0.001184071418116044,4.392774
2025-11-07 23:37:33,0.00015915051335468888,-0.07692530006170273,-0.7340788245201111,-1.917476083690417e-06,0.8109906911849976,-5.177185084903613e-05,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,4.084948664531113e-05,0.0036253000617027242,0.002778824520111134,1.917476083690417e-06,0.0005093088150024405,0.00014822814915096388,0.001184071418116044,-25.698411
2025-11-07 23:37:33,0.00015915051335468888,-0.07692530006170273,-0.7340788245201111,-1.917476083690417e-06,0.8109906911849976,-5.177185084903613e-05,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,4.084948664531113e-05,0.0036253000617027242,0.002778824520111134,1.917476083690417e-06,0.0005093088150024405,0.00014822814915096388,0.001184071418116044,-8.856213
2025-11-07 23:37:33,0.00015915051335468888,-0.07692530006170273,-0.7340788245201111,-1.917476083690417e-06,0.8109906911849976,-5.177185084903613e-05,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,4.084948664531113e-05,0.0036253000617027242,0.002778824520111134,1.917476083690417e-06,0.0005093088150024405,0.00014822814915096388,0.001184071418116044,-36.643702
2025-11-07 23:37:33,0.00015915051335468888,-0.07692530006170273,-0.7340788245201111,-1.917476083690417e-06,0.8109906911849976,-5.177185084903613e-05,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,4.084948664531113e-05,0.0036253000617027242,0.002778824520111134,1.917476083690417e-06,0.0005093088150024405,0.00014822814915096388,0.001184071418116044,-7.616923
2025-11-07 23:37:33,0.00015915051335468888,-0.07692530006170273,-0.7340788245201111,-1.917476083690417e-06,0.8109906911849976,-5.177185084903613e-05,0.0002,-0.0733,-0.7313,0.0,0.8115,-0.0002,4.084948664531113e-05,0.0036253000617027242,0.002778824520111134,1.917476083690417e-06,0.0005093088150024405,0.00014822814915096388,0.001184071418116044,70.612262
